id_cliente,parent_id,num_pedidos,volumepedidos,volumecompras
1513203,147,1,164.78,
1513336,99,1,62.68,
1513336,325,1,21.18,
1514580,147,1,79.82,
1515065,65,2,900.0196,
1515117,65,1,78.39,
1515117,147,2,196.5,
1515234,147,1,525.8,
1515420,147,1,17.88,
1515445,,1,6.99,
1515522,46,3,180.4824,
1515522,54,3,157.31,
1515522,65,4,120.84,
1515522,99,1,42.93,
1515522,147,13,3007.0903,
1515666,147,1,92.9808,
1515786,378,1,77.805,
1515812,65,1,17.3802,
1515855,65,1,543.0,543.0
1515867,65,1,369.594,
1515972,65,1,75.0,
1516080,65,1,27.2196,
1516096,,1,40.821,
1516121,65,4,1796.8068,
1516121,378,1,1110.0,
1516154,99,1,68.08,
1516343,65,5,4770.8658,
1516377,147,1,108.4,
1516409,147,1,27.9,
1516426,147,1,27.9,
1516575,65,1,262.2,
1516598,,1,551.28,
1516662,65,1,28.09,
1516662,147,1,3.61,
1516912,99,1,69.5,
1517032,147,1,2465.82,
1517099,65,3,342.54,
1517162,99,1,81.375,
1517171,65,1,976.218,
1517242,147,1,22.32,
1517250,147,1,1.8,
1517348,65,1,1420.599,
1517431,147,1,77.16,
1517513,65,1,439.7,
1517964,65,1,316.0,
1517991,147,1,126.0,
1517991,378,1,245.7,
1518104,65,1,665.0,
1518189,65,1,316.6848,
1518282,378,1,1020.0,
1518602,147,1,986.04,
1518624,147,4,125.11,
1518758,65,1,743.3226,
1518948,,1,34.3188,
1519031,147,1,167.73,
1519193,147,1,167.73,
1519309,99,2,92.23022,
1519309,147,2,179.85,
1519309,378,2,493.1504,
1519477,99,1,55.36,
1520455,18,1,89.0,
1520547,65,1,376.8,
1520571,378,1,510.0,
1520747,,1,29.98,
1520747,65,1,252.8916,
1520747,147,1,52.94,
1520883,147,1,38.4,
1521305,65,1,878.96,878.96
1521661,,3,137.09,
1521886,65,1,7.53,
1521941,99,1,22.8,
1522206,65,1,105.5616,
1522428,99,1,27.5,
1522644,147,1,85.85015,
1523140,147,1,57.78,
1523156,65,1,12.24,
1523245,65,1,78.24,
1523343,,1,146.55,
1523356,147,1,70.37,
1523360,65,1,1305.6,
1523399,65,1,134.0388,
1523400,99,1,71.4,
1523621,65,1,548.73,
1523688,,1,70.8804,
1523688,18,1,85.9,
1523688,147,1,4.5,
1523979,65,1,35.4,
1524015,,1,5.93,
1524015,65,1,23.7,
1524015,147,1,189.15076,
1524025,,1,29.99,
1524148,65,1,173.7414,
1524307,,1,84.81,
1526185,54,1,8.7,
1526185,99,1,2.92,
1526185,147,7,504.6004,
1526185,255,2,18.58,
1526526,147,1,12.6,
1526680,65,1,317.6,
1526736,65,1,2404.9508,2404.9508
1526889,,2,167.7776,
1526897,65,1,1876.5432,
1526915,65,1,979.3,
1527277,65,1,77.76,
1527361,147,1,97.0794,
1527537,,1,12.73,
1527537,378,1,245.7,
1527596,99,1,33.125,
1527648,99,1,246.12,
1527686,,1,18.95,
1527686,147,1,15.19,
1527770,378,1,29.28,
1527797,147,1,25.17,
1527814,65,1,204.95,
1527850,65,1,70.16,
1528002,65,1,524.8104,
1528048,,1,131.44,
1528263,65,4,230.4996,
1528331,65,1,684.51,
1528379,255,1,2.5,
1528527,18,2,14.63,
1528573,147,1,406.52,
1528712,65,1,690.3936,
1529061,,1,72.04,
1529061,99,1,125.389986,
1529262,65,1,693.25,
1529306,65,1,17.3802,
1529306,147,1,26.89,
1529337,99,1,85.56012,
1529712,99,1,5355.0,
1529868,65,4,363.08,
1529973,65,1,1728.5298,
1529973,99,1,6005.88,
1529973,147,1,1571.5052,
1531382,65,2,47.16,
1531382,147,4,96.566,
1531478,65,1,306.0,
1531584,,1,36.2484,
1531584,99,1,53.69,
1531584,147,1,33.188,
1531676,65,1,93.22,
1532129,378,1,14.18,
1532295,147,1,235.2,
1532442,,2,257.1105,
1532615,65,1,131.952,
1532674,,1,40.821,
1532807,65,3,218.0712,
1532843,65,5,312.5504,
1532854,147,1,280.0,
1532863,99,1,506.16,
1532905,65,2,429.1048,
1533034,99,1,301.12,
1533143,,1,62.39,62.39
1533143,18,4,173.44,125.3
1533143,65,2,746.6184,505.9728
1533201,65,2,2281.9208,
1533330,65,1,594.0,
1533384,65,1,230.1,
1533464,99,1,54.9,
1533545,,1,91.88,
1533545,99,2,389.870232,
1533545,147,1,17.6448,
1533545,378,1,203.04,
1533589,65,1,527.638,
1533625,65,1,338.75,
1533640,18,1,26.6,
1533640,54,1,116.73,
1533640,65,1,179.1996,
1533640,147,1,148.16,
1533819,65,1,41.34,
1533848,147,2,413.88,
1533932,65,2,2801.9288,
1533932,99,1,7812.09855,
1533932,147,1,567.41,
1533932,378,1,2815.2,
1534065,65,1,37.65,
1534181,147,1,44.9946,
1534217,54,3,82.99,
1534217,147,1,140.96,
1534314,99,1,175.8,
1534343,99,1,210.96,
1534376,65,1,75.36,
1534659,147,2,1278.08,
1534675,147,1,85.85015,
1534769,65,2,2265.6,
1534951,65,1,589.9,
1535040,,1,11.37,
1535040,147,1,105.61,
1535094,147,1,26.98,
1535154,,1,5.72,
1535162,,1,205.9128,205.9128
1535215,147,1,559.98,
1535231,99,2,276.29971,
1535248,378,1,553.5,
1535316,65,1,668.96,
1535420,65,1,5.2806,
1535696,65,1,26.3904,
1535727,147,1,212.0,
1535968,65,1,814.5312,
1536254,147,1,66.4,
1536507,99,1,70.51,
1537306,99,1,605.6,
1537354,65,1,30.852,
1537534,18,2,84.77,
1537534,46,2,8.98,
1537534,54,4,96.67,
1537534,65,4,2950.1196,
1537608,99,1,110.40008,
1537822,99,1,299.04,
1537975,147,1,26.9298,
1538074,65,1,338.75,
1538151,18,1,203.96,
1538151,147,1,129.27,
1538320,65,1,1627.2264,
1538363,,1,24.99,
1538395,65,1,579.0,
1538401,65,1,306.0,
1538515,99,1,1610.7,
1538555,255,4,287.59,
1538904,65,1,1283.3884,1283.3884
1539198,65,2,98.4792,
1539198,99,1,319.9,
1539198,147,2,116.03,
1539198,325,2,127.0016,
1539198,378,1,121.8,
1539323,65,1,1387.2,
1539386,255,1,10.69,
1539403,,1,20.4012,
1539541,65,1,203.256,203.256
1539749,65,1,32.0,
1539796,65,1,165.0,
1539850,65,1,228.02,
1539883,147,1,359.598,
1539978,147,1,444.0,
1540077,65,1,1415.76,
1540161,65,1,24.6396,
1540302,378,1,316.0,
1540327,46,1,357.0,
1540365,147,1,4.69,
1540401,65,1,385.8,
1540540,65,1,28.68,
1540689,,2,585.5424,
1540764,65,2,2350.04,
1540882,65,1,83.54,
1540882,147,1,19.38,
1541004,147,1,17.88,
1541029,147,1,1.8,
1541396,99,1,46.70002,
1541396,378,1,26.0,
1541641,99,1,112.36,
1541651,147,1,118.5,
1541941,99,1,598.08,
1541975,,1,11.99,
1542027,,1,31.24,
1542027,65,1,121.4896,
1542027,255,1,44.84,
1542048,65,1,25.9896,
1542078,65,1,142.11,
1542131,54,1,4.16,
1542131,147,2,161.3416,
1542131,378,1,36.0,
1542760,18,1,21.0,
1542760,54,1,5.48,
1542760,255,1,54.3,
1542891,18,1,68.2,
1543083,,1,40.07,
1543083,99,1,54.9,
1543795,147,2,17.11,
1543820,65,1,29.25,
1543953,378,3,410.175,
1544256,65,1,161.1,
1544302,65,1,475.0272,
1544358,65,1,61.704,
1544670,65,2,98.89,
1544680,65,2,28.3098,
1544741,65,1,504.0258,
1544841,65,2,58.2996,
1544902,147,2,32.89,
1544908,65,1,107.04,
1544908,99,1,77.27,
1544908,147,1,56.88,
1544908,378,1,61.56,
1544954,65,1,49.4896,
1545053,65,1,526.5,
1545197,65,1,90.1188,
1545215,65,1,138.5,
1545371,147,1,43.2,
1545378,,1,47.4,
1545426,,1,54.18,
1545426,147,3,138.88,
1545445,,1,0.84,
1545766,99,1,12.0,
1545894,65,5,653.451,
1545985,65,1,104.2812,
1545987,255,1,54.72,
1546010,65,1,3427.2,
1546027,65,1,52.7808,
1546328,147,1,2181.96,
1546424,65,1,372.7776,
1546457,65,1,87.75,
1546484,,1,74.88,
1546548,65,1,78.39,
1546625,147,1,100.0,
1546654,65,1,38.94,
1546713,65,2,85.65,
1546721,65,2,82.8096,
1546863,65,1,424.604,
1546963,65,1,235.17,
1547017,65,2,406.2384,
1547056,,1,11.99,
1547097,147,1,1041.797,1041.797
1547190,65,3,379.5596,
1547356,65,3,1244.58,
1547405,255,1,310.08,
1547539,65,1,95.0,
1547539,147,2,311.1,
1547577,,2,31.94,
1547577,99,2,135.94,
1547577,147,4,283.73984,
1547585,147,3,425.31,
1547623,65,2,2825.07,
1547623,147,1,459.6,
1547623,378,1,298.8,
1547717,65,1,1140.0,
1547717,147,1,637.7248,
1547788,65,1,2559.96,
1547831,147,1,51.7,
1547955,65,1,313.9068,
1548006,,1,91.88,
1548041,,1,14.42,
1548058,18,1,11.31,
1548058,65,5,2567.7992,
1548224,147,1,70.37,
1548319,65,1,174.53,
1548319,147,2,18.95,
1548409,65,2,41.0904,
1548458,99,2,1190.991017,
1548468,65,1,1041.96,
1548484,,2,321.0,
1548484,65,4,443.5,
1548484,99,2,354.12,
1548484,147,1,660.9,
1548484,378,1,36.0,
1548525,65,1,35.4,
1548569,65,1,782.4,
1548852,65,1,573.93,
1548922,18,1,10.8,
1548922,65,2,3383.5848,
1548922,147,1,47.2201,
1548991,46,1,378.4,
1548998,65,1,387.64,
1548998,99,1,105.48,
1549004,99,1,71.4,
1551053,,4,359.48,
1551053,65,2,4575.5984,
1551053,99,5,3292.3064,
1551053,147,4,642.3697,
1551053,378,7,6285.88,
1551796,147,1,2729.979,
1551877,65,3,131.9196,
1551877,99,3,98.0704,
1551877,378,3,2251.0,
1552009,65,3,1265.83,
1552143,147,1,359.1,
1552188,378,1,265.0,
1552193,,1,500.0,
1552203,99,1,121.800015,
1552284,99,1,109.8,
1552290,65,1,31.2,
1552395,65,1,49.2792,
1552513,65,2,169.3704,
1552525,65,2,238.64,
1552536,99,2,129.465,
1552536,147,1,35.75,
1552539,65,2,169.47,
1552585,65,1,155.949,
1552623,99,1,310.500045,
1552877,65,1,78.39,
1552934,,5,170.8904,
1552934,18,1,67.5,
1552934,54,3,27.89,
1552934,147,2,99.76,
1552934,255,2,132.0298,
1553363,65,2,6579.6384,
1553364,,1,5.63,
1553371,65,1,39.9798,
1553470,65,1,27.6996,
1553702,65,1,67.75,
1553713,65,1,101.2416,
1553832,65,1,385.8,
1553947,65,1,640.6296,
1554097,,1,61.6404,
1554097,54,1,6.39,
1554097,99,1,35.8496,
1554097,147,1,285.8696,
1554160,,1,54.42,
1554160,147,1,81.59,
1554167,46,1,139.24,
1554294,65,1,4483.08,
1554374,378,1,105.6,
1554377,147,1,31.11,
1554388,65,1,410.04,
1554842,46,1,124.99,
1554929,65,1,458.52,
1555064,378,1,1220.0,
1555357,,1,14.77,
1555359,378,1,500.0,
1555514,65,1,110.28,
1555642,65,4,2032.8802,
1555683,147,1,98.45,
1555726,,1,23.98,
1555745,,1,5.93,
1555780,65,1,523.92,
1555849,65,1,407.2,
1555865,147,1,86.88,
1555874,65,1,312.4,
1555913,65,1,627.12,
1555956,,1,1041.65,
1556150,,2,29.41,
1556150,147,1,14.7004,
1556150,378,1,232.0,
1556229,147,1,112.18,
1556230,,1,26.89,
1556230,147,3,581.0072,
1556678,,1,17.99,
1556678,65,1,2.79,
1556678,99,1,17.04,
1556678,147,1,5.39,
1556678,379,1,3.75,
1557612,99,1,318.02,
1557612,378,1,264.0,
1557624,,1,105.1812,
1557624,147,1,40.77,
1557686,65,1,58.06,
1557686,147,1,7.66,
1557704,,1,58.9288,
1557704,147,1,148.3002,
1557794,65,1,143.8,
1557822,65,1,409.5,
1558059,147,1,16.79,
1558349,99,1,64.44,
1558389,65,1,2040.15,
1558515,65,2,546.72,
1558563,65,1,79.2,
1558575,378,1,99.801,
1558579,,1,5.93,
1558579,65,1,219.552,
1558687,147,1,16.18,
1558839,65,1,119.7,
1558926,65,1,58.99,
1558933,147,1,6.82,
1558998,99,3,264.60012,
1558998,378,2,1829.0,
1559017,147,3,466.11,
1559017,378,1,1560.0,
1559036,147,1,97.0794,
1559202,65,1,1310.4,
1559213,65,2,148.8596,
1559505,65,2,191.1312,
1559577,147,1,78.3504,
1559804,,1,69.9,
1559804,99,1,426.45994,
1559804,147,2,329.64,
1559804,378,1,89.7,
1559970,65,1,71.3892,
1559970,99,1,286.1624,
1559970,147,1,115.17,
1559970,378,2,708.28,
1559989,65,1,55.5336,
1560055,65,5,6578.0852,
1560101,65,1,43.68,
1560134,65,1,1030.4568,
1560146,18,1,178.95,
1560315,65,1,533.7966,
1560315,99,1,132.88,
1560383,99,1,168.96,
1560391,147,1,59.2,
1560906,378,1,535.0,
1561317,65,1,46.89,
1561471,,1,228.45,
1562723,65,3,5234.6124,
1563069,65,6,3025.9584,
1563157,65,1,897.3695,
1563211,65,1,497.25,
1563250,65,1,514.41,514.41
1563380,65,1,2470.4,
1563419,65,1,87.75,
1563474,147,1,87.4,
1563674,,1,100.99,100.99
1563674,65,1,234.3306,234.3306
1564007,65,1,1099.0,
1564060,147,1,12.85999,
1564152,65,1,579.0,
1564313,65,1,171.5,
1564324,378,1,90.58,
1564883,147,1,98.58,
1564889,65,1,31.3998,
1564998,65,1,29.81,
1565038,65,2,3151.2338,
1565038,378,2,2294.6,
1565079,,11,3058.2824,
1565079,54,4,291.3,
1565079,65,12,7028.8636,
1565079,99,8,3195.71764,
1565079,147,14,4619.68862,
1565079,378,4,2504.5988,
1565180,65,1,1191.96,
1565562,65,1,63.8796,
1565562,99,2,65.6104,
1565562,147,2,271.74,
1565833,65,3,496.0812,
1565833,147,2,37.56,
1565833,378,2,542.88,
1565956,18,1,38.12,
1567022,46,1,145.92,
1567022,65,4,1123.16,
1567359,65,1,513.3,
1568662,,1,19.26,19.26
1568662,147,1,90.56,90.56
1568770,65,1,24.9396,
1568801,147,1,108.32,
1569077,65,2,575.878,
1569152,65,1,93.22,
1569277,147,1,142.84,
1569480,147,1,108.32,
1569585,147,1,61.8111,
1569785,65,1,23.88,
1569785,99,1,62.6,
1569863,147,1,3.09,
1569969,65,1,29.0895,
1569973,65,3,1319.05,
1570466,,1,5.93,
1570798,,1,54.18,
1571114,18,1,43.525,
1571127,99,1,69.12,
1571217,147,1,13.4,
1571219,,1,315.5296,
1571219,65,1,99.5804,
1571219,99,1,101.22,
1571219,147,1,8.84,
1571219,378,1,91.46,
1571227,65,1,705.51,
1571260,65,1,18216.0,
1571265,99,1,822.36,
1571345,65,1,6.1704,
1571508,65,4,486.4706,
1571508,147,3,29.86,
1571545,65,1,292.5,
1571634,,1,11.99,
1571937,,2,83.9304,
1571937,18,1,18.02,
1571938,65,1,3732.0,
1572136,,1,403.96,
1572136,65,1,152.55,
1572136,99,1,6.32,
1572136,147,1,145.5201,
1572136,378,1,59.96,
1572140,65,2,296.5188,
1572422,,1,59.9895,
1572806,147,1,167.73,
1573760,65,2,316.3313,
1573914,65,1,236.4,
1574017,99,1,29.88,
1574019,65,1,11.0,
1574026,65,1,458.64,
1574261,147,1,4.36,
1574400,,2,13.55,
1574448,,1,4.68,
1574511,65,2,337.9404,
1574511,99,1,101.64,
1574511,378,1,264.0,
1574574,147,1,226.894,
1574626,65,1,49.16,
1574770,,1,39.61,
1574770,65,1,83.19,
1574770,147,2,65.03,
1574783,,1,23.98,
1574812,65,1,1179.8,
1574878,18,1,2.5,
1575101,378,1,62.18,
1575112,65,1,589.9,
1575153,99,1,31.8204,
1575240,46,1,700.0,
1575268,,1,136.2204,
1575268,65,1,50.85,
1575268,147,1,17.856,
1575268,378,1,29.98,
1575280,65,1,1156.8,
1575307,65,1,491.12,
1575324,147,1,87.4,
1575373,,1,189.5,
1575520,147,1,518.5,
1575528,147,1,35.4,
1575588,147,1,108.32,
1575606,378,1,43.121,
1575617,378,5,944.8503,
1575653,65,2,1314.6092,
1575657,65,1,152.1,
1575690,65,1,24.6396,
1575874,,1,684.0,
1575907,65,1,646.8884,
1575907,99,1,398.79992,
1576079,65,1,841.0635,
1576088,65,1,2044.9104,
1576107,,1,108.4992,
1576119,65,1,138.2286,
1576146,65,1,511.45,
1576223,65,1,233.9604,
1576240,65,1,312.36,
1576251,65,1,48.85,
1576561,65,1,58.5576,
1576599,147,1,371.9232,
1576621,65,1,24.6396,
1576646,65,1,24.9396,
1576734,,1,12.39,
1576951,378,1,236.0,
1576954,147,1,82.39,
1577025,378,1,319.95,
1577073,65,1,316.6848,
1577119,147,1,344.9,
1577338,65,2,590.904,
1577662,65,4,1219.6724,
1577670,65,1,24.07,
1577692,65,2,127.91,
1577786,65,1,541.5,
1578252,65,2,862.62,
1578441,378,1,285.0,
1578841,65,3,1606.8116,
1579593,147,2,99.04,
1580091,65,2,348.85,
1580133,65,1,511.96,
1580133,147,1,66.0,
1580353,65,1,1235.2,
1580396,147,1,9.0,
1580450,65,3,1426.7405,
1580450,147,4,264.701,
1580450,378,1,106.8,
1580512,65,1,926.4,
1580525,65,1,151.3308,
1580730,65,1,88.0,
1580750,65,1,235.55,
1580865,65,1,78.22,
1580942,65,1,24.6396,
1580944,65,2,247.68,
1580996,147,1,97.0794,
1581123,,1,513.0,
1581123,378,2,1007.52,
1581220,147,1,108.32,
1581292,65,1,934.56,
1581293,65,1,185.7,
1581312,378,1,78.68,
1581326,65,1,104.8968,
1581479,,1,133.98,
1581479,147,1,127.34,
1581488,65,2,245.1192,
1581494,147,1,70.37,
1581689,,1,72.95,
1582211,99,1,135.06,
1582246,147,1,4.0,
1582542,65,1,32.89,
1582618,99,1,69.4,
1583095,,1,226.0752,
1583135,65,1,526.2924,
1583282,,1,25.27,
1583312,18,1,40.98,
1583312,58,2,712.12,
1583312,65,1,124.404,
1583477,65,1,25.8504,
1583507,65,1,3768.0,
1583519,65,1,11.55,
1583526,147,1,31.11,
1583556,65,3,2329.21,
1583838,147,1,40.6,
1583877,147,1,100.9,
1583912,378,1,106.8,
1584299,65,1,1283.2726,
1584681,147,1,44.16,
1584694,65,2,633.6,
1584803,65,1,196.95,
1584932,65,1,70.4196,
1584977,147,1,108.6304,
1585007,65,1,123.52,
1585579,65,1,584.1,
1585739,65,1,78.39,
1585944,147,1,414.0,
1585944,378,1,15.0,
1586289,,2,257.1105,
1586546,99,1,553.5,
1586807,65,1,1059.117,1059.117
1586898,,1,5.16,
1586898,54,1,17.14,
1586898,65,3,317.5904,
1586898,378,1,262.68,
1586927,,1,23.13,
1587204,147,1,88.81,
1587230,,1,4.84,
1587420,65,1,158.3424,
1587654,378,1,213.6,
1587663,147,1,17.88,
1587707,99,1,482.37,
1587707,147,1,33.07,
1587803,65,2,2597.9916,
1587803,147,1,193.76,
1588176,99,2,7432.507,
1588176,378,1,146.4,
1588603,99,1,75.48,
1588619,65,1,76.4196,
1588802,65,4,3355.9428,
1588878,65,1,1989.0,
1588942,378,1,21.75,
1588956,65,2,2497.0104,
1588990,65,1,158.63,
1588993,,1,95.0,
1588993,147,1,55.000025,
1589037,65,3,16889.462,
1589106,,1,212.88,
1589195,65,1,642.96,
1589218,65,2,3122.4,
1589227,255,1,32.18,
1589240,,1,108.8505,
1589240,65,1,24.9996,
1589240,147,1,5.98,
1589240,378,1,89.94,
1589279,,2,525.3901,201.5805
1589279,65,1,74.5896,
1589279,99,1,5.81,
1589279,378,1,146.4,
1589457,,1,164.5098,
1589497,18,1,385.6,
1589556,65,8,9384.2476,
1589579,147,1,524.4,
1589592,65,1,2819.08,
1589631,99,1,270.12,
1589631,255,1,18.24,
1589631,378,1,439.2,
1590033,65,1,603.0,
1590182,54,1,133.4412,
1590335,65,1,201.2496,
1590335,99,2,1072.468,
1590335,147,1,175.55,
1590335,378,1,62.18,
1590401,65,1,707.88,
1590445,65,1,58.5,
1590447,65,1,347.74,
1590486,65,1,292.5,
1590551,99,1,167.802,
1590556,,1,194.8098,
1590556,147,1,16.1,
1590771,65,1,22.88,
1590784,65,1,119.7,
1590790,65,1,815.48,815.48
1590833,65,1,170.73,
1590879,,1,117.3,
1590934,,3,90.04,44.46
1590934,99,2,738.6702,460.6301
1590934,147,2,244.0204,178.2904
1590934,255,1,109.89,
1590934,378,3,953.77,292.22
1590934,585,1,12.85,12.85
1591279,99,1,225.84,
1591300,147,1,398.8,
1591528,65,3,10819.6,
1591591,,1,148.26,
1591784,65,6,415.3314,
1592027,147,1,4.08,
1592359,378,1,265.0,
1592414,65,1,786.0,
1592416,65,1,49.16,
1592416,255,1,174.7902,
1592683,65,3,197.7096,
1592698,65,1,58.99,
1593609,65,2,848.72,
1593954,65,1,167.16,
1594102,,1,33.85,
1594102,54,4,543.5504,
1594102,65,1,26.3904,
1594102,147,4,206.418,
1594102,255,3,109.89,
1594264,99,1,285.6,
1594290,147,1,79.89935,
1594334,,1,94.74,
1594334,147,1,25.0,
1594531,147,1,1996.14,
1594670,65,1,265.0,
1594716,378,1,263.94,
1594774,65,1,7547.6544,
1594837,65,1,23.88,
1594897,,1,76.11,
1594897,99,1,671.208,
1594897,147,2,113.46,
1594923,378,2,585.3,
1595025,147,1,372.75,
1595051,,1,118.0,
1595200,99,1,62.6,
1595204,,1,380.0,
1595208,,1,51.77,
1595208,65,2,1606.56,
1595208,147,1,31.42,
1595424,65,1,98.5584,
1595556,147,1,1820.0,
1595744,65,1,33.27,
1595791,65,1,616.96,
1595887,65,1,783.9,
1595888,,1,359.7,
1595909,,1,119.979,
1596006,65,2,508.59,
1596055,147,2,971.56,
1596064,147,1,190.2,
1596135,65,5,5017.947,
1596145,65,1,52.8,
1596238,65,1,1109.2,
1596277,,1,407.3976,
1596343,378,2,476.0752,
1596408,54,1,111.28,
1596408,147,3,50.54,
1596408,378,1,163.735,
1596645,65,1,62.7996,
1597215,18,1,204.8,
1597234,65,1,208.32,
1597706,147,1,147.2,
1597853,65,1,120.12,
1597893,147,1,1341.2,
1597947,,1,46.563,
1597947,147,1,56.88,
1597966,65,1,994.5,
1598062,,1,110.19,
1598062,147,1,95.8,
1598122,65,1,246.51,
1598217,378,1,1836.0,
1598575,99,1,84.8,
1599013,65,1,517.65,
1599143,,1,31.65,
1599277,65,1,542.0,
1599543,99,1,171.0,
1599543,147,1,225.0,
1599572,65,1,177.59,
1599624,99,1,45.0,
1599624,147,1,41.0,
1599817,65,3,2097.17,1099.41
1599862,,1,24.0,
1599862,99,1,27.5,
1599862,147,1,25.0,
1599889,54,1,88.48,
1599889,147,1,12.06,
1600471,,2,9.68,
1600471,18,1,3.2,
1600471,46,1,3.52,
1600471,54,4,40.49,
1600471,65,1,31.3998,
1600471,147,4,188.4804,
1600471,255,2,107.69,
1600471,378,1,29.28,
1600849,99,1,40.0,
1600849,147,1,10.0,
1600868,,1,5185.6,5185.6
1600868,65,1,570.7632,570.7632
1600868,147,1,422.7884,422.7884
1600872,65,2,1030.4316,
1600937,,1,53.98,
1600937,147,6,736.1805,
1600990,147,1,1000.0,
1600991,65,2,622.8563,
1601055,65,2,253.34,
1601055,147,2,24.4,
1601080,65,1,119.9,
1601081,,1,12.6396,
1601081,65,1,207.9672,
1601081,147,1,6.64,
1601089,147,1,58.0,
1601098,,1,27.49,
1601098,65,1,52.62,
1601098,147,1,103.51,
1601116,99,1,20.0,
1601123,99,1,62.6,
1601125,147,1,5.12,
1601166,147,1,109.3,
1601191,,1,44.6,
1601191,99,1,80.0,
1601191,147,1,6.64,
1601201,65,1,1048.8,1048.8
1601228,,1,9.15,
1601228,54,3,161.3308,
1601228,99,1,84.44,
1601228,147,1,21.8499,
1601260,99,1,35.76,
1601261,99,1,32.5596,
1601261,147,1,70.31,
1601266,,1,26.99,
1601266,147,1,84.6,
1601266,255,1,112.45,
1601313,65,1,15.12,
1601313,99,1,9.12,
1601313,147,5,2123.24,
1601338,,1,25.0,
1601388,65,1,915.0252,
1601429,255,1,105.6,
1601452,65,1,408.0,
1601498,,3,311.72,78.84
1601498,54,1,126.79,126.79
1601498,65,4,712.88,
1601498,99,2,206.55,
1601498,147,3,209.59,
1601498,255,1,53.5,53.5
1601498,378,2,160.29,
1601564,147,1,1050.0,
1601600,147,1,40.0,
1601607,65,1,482.649,
1601607,99,1,31.8204,
1601607,147,1,21.08,
1601607,255,1,106.06,
1601666,,3,83.1584,
1601666,18,1,24.06,
1601666,54,1,126.48,
1601666,65,2,113.88,
1601666,99,1,12.105,
1601666,147,2,579.64,
1601666,379,1,5.12,
1601692,,1,47.8,
1601784,,1,180.0,
1601868,65,1,629.2032,
1601899,,1,23.9,
1601899,18,3,151.47,
1601899,46,1,3.44,
1601899,54,3,96.66,
1601899,255,3,217.34,
1601899,585,1,4.89,
1601935,378,1,667.5,
1601976,65,1,1124.22,
1601986,65,1,133.1,
1601999,,1,25.0,
1602008,99,1,225.0,
1602008,147,1,9.2,
1602010,,1,39.98,
1602010,147,1,16.0,
1602013,,1,139.93,
1602013,147,1,177.0102,
1602015,46,3,20.06,
1602016,378,1,707.5,
1602076,65,1,24.6396,
1602078,46,1,11.8902,
1602078,65,1,437.07,
1602078,147,1,52.57,
1602089,,1,134.0696,134.0696
1602148,,1,50.0,
1602161,65,1,69.5208,
1602172,65,1,50.04,
1602172,99,1,152.24,
1602172,147,1,278.594,
1602172,378,1,994.28,
1602178,46,1,255.0,
1602182,65,1,25.08,
1602189,147,2,44.81,
1602197,99,1,40.0,
1602266,65,1,65.7,
1602266,147,2,59.92,
1602288,65,1,1318.8,
1602302,,1,24.0,
1602331,65,1,108.0,
1602331,99,1,579.36,
1602382,147,1,16.0,
1602389,,1,221.2,
1602389,147,1,48.0,
1602398,147,2,138.1004,
1602413,,1,12.52,
1602413,65,1,44.81,
1602421,,1,425.6,
1602504,,1,205.0,
1602504,99,1,27.5,
1602509,,2,562.76,
1602509,147,2,165.57,
1602619,65,1,179.9,
1602621,65,1,4425.0,4425
1602685,,1,22.8,
1602686,65,1,1252.8939,1252.8939
1602699,65,3,462.18,
1602717,65,1,409.5,
1602726,147,2,35.616,
1602748,,1,50.0,
1602748,99,1,55.0,
1602748,147,1,3.0,
1602799,,1,215.6202,
1602801,147,1,20.0,
1602845,,1,126.0,
1602845,147,1,116.0,
1602845,378,1,490.0,
1602846,,1,305.37,
1602852,,1,150.0,
1602909,54,1,10.56,
1602909,65,1,29.0808,
1602909,147,3,34.6244,
1602928,,1,67.96,
1602928,99,1,32.5596,
1602944,,1,13.19,
1602944,147,1,50.9,
1603043,65,1,6.1704,
1603085,99,1,84.44,
1603092,147,1,59.7,
1603110,378,1,59.04,
1603154,65,1,743.4,
1603156,,1,25.0,
1603156,147,1,30.0,
1603192,147,1,6.19,
1603207,99,1,7.68,
1603207,147,1,873.95,
1603267,,1,17.99,
1603271,99,1,504.0,
1603293,65,1,567.3984,
1603301,147,1,587.1,
1603329,99,1,50.01,
1603337,,1,45.0,
1603344,255,1,143.2,
1603365,65,1,20.2896,
1603384,65,2,326.1296,
1603384,147,1,15.08,
1603437,,1,15.48,
1603437,46,1,11.8902,
1603437,65,1,809.356,
1603437,99,1,17.86,
1603437,147,1,130.63,
1603447,65,1,548.73,
1603475,378,1,70.0,
1603481,65,1,28.68,
1603481,147,1,188.0,
1603488,54,1,10.56,
1603512,,1,26.99,
1603512,147,2,206.23,
1603517,65,1,347.52,
1603520,,1,25.0,
1603545,,1,679.83,
1603550,65,4,14428.2232,
1603550,147,4,1347.7404,
1603556,65,1,150.228,
1603614,147,1,1022.75,
1603619,54,1,252.8,
1603619,147,1,62.28,
1603619,255,1,26.52,
1603636,65,1,89.3592,
1603645,65,2,27.7896,
1603645,147,2,295.98,
1603657,378,1,532.09,
1603673,,1,117.1395,
1603681,147,1,332.0,
1603695,,1,17.99,
1603700,65,3,7653.64,
1603716,54,2,78.96,
1603716,147,3,52.05,
1603723,,1,21.99,
1603724,,1,852.8802,
